name,total_docks,trips_per_dock,ebs_station,transit_nearby,nearest_transit_stop_dist_m,jobs_nearby,housing_nearby,low_income_access_score,amenities_nearby,park_area_nearby,nearest_park_dist_m,bike_infra_score,retail_nearby,entertainment_nearby,tourism_nearby,nearest_station_dist_m,stations_within_500m,stations_within_1000m,avg_stations_dist_3_nearest_m,is_ut,nearest_dining_hall_dist_m,nearest_dorm_dist_m,nearest_dorm_pop,dorm_pop_within_500m,lat,lon
e_6th_chicon,11,171.63636363636363,0,-0.09267207805026602,-0.6936974539232085,-0.48906069378648376,-0.5530842280661995,2.0,0.6689544797502195,-0.39593628305513434,1.202431441200667,2.0,-0.649157141634704,-0.4649631087851214,-0.643016524421848,-1.8505796588332009,-0.12758018642189942,-0.5229683881071105,-0.634018148730351,0,0.5684715355217183,0.5224529639785297,0.6496326043043592,-0.3092243265979277,30.259718,-97.723198
e_2nd_pedernales,11,162.0909090909091,0,-0.5374980526915426,-0.05517591476959376,-0.5745850635285891,1.2491230443845063,3.0,-0.8764376873732822,-0.39593628305513434,-0.26014483132175764,2.0,-0.48042315536142355,-0.387648226954801,0.6082588744530996,0.9035012074050084,-1.2758018642189937,-0.9557698127474781,0.9007869352520771,0,1.1672182408209357,1.1078982202734922,0.6496326043043592,-0.3092243265979277,30.25542,-97.71665
e_13th_trinity_waterloo_greenway,11,154.0909090909091,0,-0.09267207805026602,0.36468687015481804,-0.4470760031858139,-0.5530842280661995,1.0,-1.1340030485605324,-0.39593628305513434,0.7982695529317568,3.0,-0.761646465816891,-0.6969077542760826,-0.643016524421848,-1.1273948387181907,-0.12758018642189942,0.12623374885344063,-0.634703830636015,0,-1.006003958987624,-0.9577548534091609,-1.3450301993417235,-0.3092243265979277,30.2741,-97.73666
w_6th_west,15,152.4,0,0.35215389659101054,-0.912210143520328,0.18407656786047008,-0.5530842280661995,1.0,0.15382375737571893,-0.0799889734627893,-1.1905602970675724,2.0,0.8132040727337265,1.5452238188032095,-0.643016524421848,-0.24900277494332224,1.0206414913751949,0.5590351734938082,-0.6471069198737116,0,-0.24168911673909524,-0.26086460290718466,0.8568702981896665,-0.3092243265979277,30.27041,-97.75046
e_10th_red_river,15,149.26666666666668,0,-0.5374980526915426,-0.15596051090730248,-0.10169577063133219,0.02339822243821874,1.0,-0.6188723261860319,-0.39593628305513434,0.9680755442560053,2.0,-0.14295518281486266,0.07624106402712148,0.6082588744530996,-0.7883267744453185,1.0206414913751949,0.9918365981341756,-0.7199158813302631,0,-0.6495170635191758,-0.6022941508810946,-1.3450301993417235,-0.3092243265979277,30.27024,-97.73578
e_4th_chicon,19,141.73684210526315,0,-0.09267207805026602,-0.6484174179772814,-0.5716478629515874,-0.5530842280661995,2.0,0.6689544797502195,-0.39593628305513434,1.2899389879631156,2.0,-0.649157141634704,-0.4649631087851214,-0.643016524421848,-1.8505796588332009,-0.12758018642189942,-0.7393691004272943,-0.7627385750961087,0,0.5372702236681105,0.4937300273272376,0.6496326043043592,-0.3092243265979277,30.25987,-97.72373
e_11th_salina,11,121.0909090909091,0,0.35215389659101054,-0.28960964926382954,-0.557480189580168,-0.5530842280661995,2.0,-0.8764376873732822,-0.39593628305513434,0.2109835563719905,2.0,-0.8178911279079845,-0.6969077542760826,-0.643016524421848,0.6227309274768144,-0.7016910253204465,-0.5229683881071105,0.5334197421732494,0,0.12971241811619938,0.04402218891211896,0.6496326043043592,-0.3092243265979277,30.26638,-97.7214
one_texas_center,15,113.53333333333332,0,1.6866318205148403,-0.008362200186788236,-0.5642184732568187,-0.5530842280661995,1.0,-0.8764376873732822,-0.07369926114509506,-0.9618699700421732,3.0,-0.536667817452517,-0.6195928724457622,-0.643016524421848,-0.7493377529430311,0.4465306524766477,-0.09016696346674309,-0.7159510206188343,0,0.6923810514953762,0.7915796996669745,-1.3450301993417235,-0.3092243265979277,30.257653,-97.74898
rosewood_angelina,11,104.8181818181818,0,-0.5374980526915426,-0.8499866102526991,-0.5858155363230069,0.6390590919089567,2.0,-0.10374160381153133,-0.39593628305513434,0.4620408016094546,2.0,-0.4241784932703301,-0.387648226954801,0.6082588744530996,0.6227309274768144,-0.12758018642189942,-0.5229683881071105,0.1920022555727939,0,-0.19263004790752805,-0.27683455568530313,0.6496326043043592,-0.3092243265979277,30.26888,-97.72431
e_11th_san_jacinto,11,100.54545454545456,0,-0.09267207805026602,-0.6780685382902595,0.9351360330502309,-0.5530842280661995,3.0,-0.3613069649987816,-0.39593628305513434,1.4098557427471274,3.0,-0.8178911279079845,-0.7742226361064031,0.6082588744530996,-0.9366465597601965,2.7429740080708362,0.9918365981341756,-0.8542247502919283,0,-0.7981445018703673,-0.7365666989917228,-1.3450301993417235,-0.3092243265979277,30.27193,-97.73854
e_12th_san_jacinto_state_cap_visitors_garage,11,99.36363636363636,0,0.35215389659101054,0.06642289144003326,-0.31697529527509616,-0.5530842280661995,2.0,-0.8764376873732822,-0.39593628305513434,1.1966047650277758,2.0,-0.761646465816891,-0.6969077542760826,0.6082588744530996,-1.1273948387181907,1.0206414913751949,0.9918365981341756,-1.012373101375869,0,-0.9451653108119175,-0.8860049576542329,-1.3450301993417235,-0.3092243265979277,30.273499,-97.738097
e_8th_trinity,15,95.66666666666669,0,1.2418058458735637,-0.8317285312422446,3.0246950788300717,0.02339822243821874,1.0,-0.8764376873732822,-0.39593628305513434,0.9851796581828784,3.0,1.3194060315535678,2.009113109785132,0.6082588744530996,-0.6524424922367292,2.168863169172289,1.424638022774543,-0.6997383487066178,0,-0.5263113365346971,-0.464395332018241,-1.3450301993417235,-0.3092243265979277,30.26895625697814,-97.7386856328997
e_11th_waller,11,84.63636363636364,0,-0.09267207805026602,-0.38696172654757294,-0.5339825849641552,-0.5530842280661995,2.0,-0.8764376873732822,-0.39593628305513434,0.2716132098207814,3.0,-0.2554445069970496,-0.387648226954801,0.6082588744530996,-0.5408400927127409,-0.12758018642189942,-0.09016696346674309,-0.12609748567846304,0,-0.37724314144280763,-0.428965589658872,0.6496326043043592,-0.3092243265979277,30.26899800040119,-97.72843433423913
