job_count,lat,lon
2,30.3281389,-98.0341442
31,30.3292993,-98.0335163
35,30.3286259,-98.0311455
9,30.3315106,-98.0323632
2,30.327917,-98.0315838
14,30.4151734,-98.1242129
1,30.3917881,-98.1435501
7,30.4010251,-98.1130662
5,30.37671,-98.1023808
14,30.3884402,-98.0987946
1,30.3682495,-98.0907606
4,30.3755103,-98.0903625
8,30.3843633,-98.0909729
30,30.372086,-98.079791
112,30.3675907,-98.079308
2,30.3617803,-98.073105
3,30.3707927,-98.0869929
3,30.3665907,-98.1433114
8,30.3526187,-98.1657226
2,30.3537143,-98.1039933
16,30.3385642,-98.1421685
132,30.3529895,-98.0736223
2,30.3574245,-98.0772989
12,30.3599325,-98.0836023
8,30.3558254,-98.0815506
37,30.3507417,-98.0873904
1,30.2875035,-97.9213533
2,30.2803273,-97.9212651
192,30.2506542,-97.9247376
4,30.2649943,-97.9386899
167,30.2508777,-97.9688088
50,30.2275836,-97.9492591
20,30.2470055,-97.9435206
29,30.253719,-97.935617
25,30.2268589,-97.9744021
37,30.2225838,-97.9629961
102,30.2225887,-97.9587021
2,30.2190766,-97.9668478
112,30.2195294,-97.9793807
268,30.238159,-97.9326568
20,30.2370773,-97.927758
19,30.2340029,-97.9329699
88,30.2331702,-97.9249033
14,30.2387011,-97.9281111
2,30.2357288,-97.9366708
3,30.2494409,-97.9217221
59,30.2295621,-97.9450936
22,30.2334406,-97.9304173
378,30.3062615,-97.9413448
240,30.303684,-97.9446693
56,30.3054388,-97.9496889
23,30.3063741,-97.9612683
2,30.3046746,-97.9749789
6,30.3069985,-97.9851644
6,30.3041076,-97.9602902
3,30.3067657,-97.9914347
1,30.298797,-97.9894253
3,30.2899229,-97.9783023
9,30.2996815,-97.9670318
2,30.3011485,-97.955238
6,30.3009916,-97.9520074
3,30.3000902,-97.9516945
156,30.3010466,-97.9438637
4,30.2976715,-97.9499205
13,30.295948,-97.9472269
5,30.298417,-97.9402095
279,30.2995279,-97.9339458
4,30.2979445,-97.930021
1,30.2875195,-97.9326288
7,30.2895156,-97.928781
25,30.2827694,-97.9401798
3,30.2836669,-97.960149
1,30.2927681,-97.9533325
42,30.2953793,-97.9578584
1,30.2942038,-97.9644888
6,30.2910277,-97.9647721
2,30.2853411,-97.9282744
10,30.2856831,-98.0256977
6,30.2884761,-98.0301424
4,30.2894089,-98.0355825
1,30.289943,-98.0421744
5,30.28533,-98.0273689
36,30.2639848,-98.0276562
21,30.2797293,-98.02686
34,30.281862,-98.0290217
1,30.2865386,-98.0437625
7,30.2863993,-98.0528251
4,30.2834238,-98.0499376
3,30.2795594,-98.0487701
1,30.2832165,-98.0513217
32,30.2847785,-98.0541613
9,30.2812819,-98.0533568
17,30.2864623,-98.0664214
3,30.289332,-98.0724248
10,30.2855806,-98.0691002
2,30.2819452,-98.0665005
2,30.2812207,-98.0620998
4,30.2809381,-98.0453898
1,30.2739054,-98.0376797
4,30.2607011,-98.0373218
6,30.2731635,-98.0466113
3,30.2798152,-98.0505531
4,30.2734793,-98.0542869
1,30.2718065,-98.0516594
1,30.2724762,-98.0503563
2,30.2794378,-98.0459219
17,30.2468219,-98.0188197
8,30.2398314,-98.0063297
18,30.2408901,-98.0104504
5,30.2427498,-97.9972945
20,30.2371835,-97.9903356
2,30.2759015,-98.0442726
17,30.2414496,-98.0116409
16,30.2387216,-97.9929655
70,30.2293261,-97.9919723
1,30.1941549,-97.8908697
1,30.1933771,-97.8878871
27,30.1929689,-97.890961
3,30.1917266,-97.8911083
6,30.1905505,-97.8928325
3,30.1907946,-97.8939201
3,30.190487,-97.8959857
7,30.1906814,-97.897569
3,30.1876864,-97.894182
12,30.1864628,-97.8984517
1,30.1880108,-97.8951314
80,30.1846787,-97.9037
2,30.1842654,-97.8994942
2,30.182161,-97.9012125
122,30.1926034,-97.9156806
5,30.1917711,-97.9164673
1,30.1958891,-97.9147823
1,30.1916407,-97.9111695
87,30.1896169,-97.9084318
1,30.1865643,-97.9063786
1,30.187716,-97.9071962
185,30.1924801,-97.9016878
19,30.1929364,-97.8947706
22,30.1890151,-97.9022681
1,30.1953489,-97.9019178
5,30.1879497,-97.9039544
8,30.1915901,-97.905059
2,30.1965358,-97.9019643
9,30.1952813,-97.9042814
14,30.1916467,-97.9067031
14,30.1954313,-97.9033236
3,30.197221,-97.9021109
33,30.197572,-97.885147
3,30.1962075,-97.8903812
7,30.1990349,-97.9000721
3,30.1980994,-97.8971199
6,30.1947298,-97.9085383
270,30.1887081,-97.88661
5,30.1868488,-97.8894762
1,30.1862902,-97.8851915
2,30.1917113,-97.8871079
6,30.1846012,-97.8872133
7,30.1842643,-97.890422
1,30.1869754,-97.8914589
2,30.1897021,-97.8870265
8,30.1883542,-97.882583
1,30.1904446,-97.8896645
4,30.187532,-97.8839057
1,30.1861442,-97.89236
8,30.1900708,-97.8665608
6,30.1897245,-97.8685697
5,30.1915053,-97.8694601
19,30.1963365,-97.8718638
38,30.1940051,-97.8747562
266,30.1903336,-97.8778534
44,30.1822223,-97.870001
116,30.1831665,-97.8864729
22,30.1766839,-97.8601005
30,30.3398794,-97.9865223
4,30.3492647,-97.982166
1,30.3450025,-97.9844347
3,30.34153,-97.9851738
11,30.3468234,-97.9794339
4,30.3362361,-97.9830963
6,30.3335993,-97.983971
7,30.3339261,-97.9912598
1,30.3547185,-97.987784
3,30.354533,-97.9890892
5,30.3504816,-97.9905055
249,30.3482914,-97.9896788
2,30.3439918,-97.9928613
4,30.3445604,-97.9910398
5,30.3429449,-97.9950293
4,30.34056,-97.9935062
4,30.3451458,-97.9940628
6,30.3384388,-97.9937731
12,30.3343958,-97.996578
18,30.3548629,-97.9797468
4,30.3532415,-97.982782
2,30.352224,-97.9833906
3,30.3443338,-97.9780113
1,30.3493581,-97.9793524
70,30.3423365,-97.9746465
7,30.3394276,-97.9802611
66,30.3381901,-97.9720112
32,30.3360528,-97.9699393
425,30.3313987,-97.971211
79,30.3327358,-97.9696155
77,30.3333736,-97.9744887
4,30.3283663,-97.9757112
1,30.3301009,-97.9882236
57,30.3275758,-97.9910511
1,30.3293514,-97.9960364
16,30.3265554,-97.9939371
5,30.3231105,-97.9876505
2,30.3197396,-97.9937535
21,30.3242891,-97.979584
23,30.324719,-97.9763549
6,30.3216659,-97.9999946
8,30.3197445,-97.9900036
156,30.3200482,-97.9814749
14,30.3225541,-97.9829486
27,30.3230966,-98.0043318
268,30.3232946,-97.96463
97,30.3218132,-97.955793
2417,30.3179847,-97.9511983
2,30.3156569,-97.9554667
10,30.3143401,-97.9591937
444,30.3215045,-97.9604067
18,30.3165685,-97.9617258
9,30.3214809,-97.9650619
4,30.3139025,-97.9637366
44,30.3189794,-97.9598731
1,30.3178295,-97.9663308
29,30.3164264,-97.9762548
11,30.3188753,-97.9782138
4,30.3193824,-97.9770719
9,30.3209538,-97.975287
248,30.3111774,-97.9559416
96,30.3124406,-97.9492437
222,30.3097182,-97.9489859
17,30.1651598,-97.857222
14,30.1676614,-97.8572926
9,30.1638073,-97.8531583
1,30.1649267,-97.8520535
99,30.1627056,-97.8529848
2,30.1628491,-97.8588135
3,30.160646,-97.8577193
3,30.1606153,-97.8528942
2,30.1592798,-97.857743
1,30.1586469,-97.8579852
14,30.1573794,-97.8584745
16,30.1581276,-97.8562754
1,30.1572065,-97.855816
2,30.1555984,-97.8531157
32,30.1541344,-97.8553307
3,30.1541205,-97.8586305
1,30.1491225,-97.8590013
6,30.1510044,-97.8576499
1,30.1496984,-97.856519
103,30.1536593,-97.834709
4,30.1530013,-97.8429784
2,30.1537196,-97.8437371
4,30.1526611,-97.8492923
59,30.1519028,-97.8557968
2,30.1516621,-97.840312
17,30.1601786,-97.8387023
5,30.1613586,-97.8347152
3,30.1584036,-97.8412253
30,30.1580939,-97.8356036
34,30.1583939,-97.8421544
1,30.1593752,-97.8356654
1,30.1575026,-97.8371508
11,30.1537939,-97.8372435
3,30.1564431,-97.837553
8,30.1566949,-97.8439599
4,30.1546379,-97.8403456
4,30.1537571,-97.8406141
1,30.1536697,-97.8457033
11,30.1544668,-97.8431091
1,30.166268,-97.8505133
1,30.1624457,-97.8510998
7,30.1570344,-97.8475582
14,30.1594629,-97.8496025
1,30.1576582,-97.8501007
149,30.4741983,-97.9778013
5,30.4742632,-97.9950692
2,30.4743072,-97.9887701
1,30.4667985,-97.9890162
5,30.4691234,-97.983504
7,30.4738423,-97.979866
5,30.467974,-97.9794701
21,30.4707568,-97.980253
11,30.4596967,-97.9918739
5,30.4579683,-97.9955757
4,30.4613433,-97.9842963
3,30.4584017,-97.9820499
39,30.4608266,-97.9801544
5,30.4560489,-97.9806873
3,30.4548623,-97.985311
15,30.4540121,-97.9802645
4,30.4514647,-97.9803094
28,30.4484203,-97.9852464
47,30.4540663,-97.9894484
16,30.4549306,-97.9916506
59,30.4554588,-97.9931609
22,30.4475085,-97.9911681
1,30.4467354,-98.0013592
3,30.4478428,-97.995614
1,30.4455243,-97.9987134
1,30.4436917,-97.9980578
1,30.4421402,-97.9989626
6,30.4431911,-98.0019913
14,30.4396046,-97.9849143
2,30.4388615,-98.001738
1,30.4396978,-98.0061448
1,30.4348741,-98.0060321
2,30.4363375,-98.006269
137,30.4342823,-98.0028473
107,30.4330812,-97.9975441
4,30.4205078,-97.9964573
2,30.4230532,-97.9875749
1,30.4235183,-98.0185725
3,30.4291516,-98.0020579
3,30.4288291,-97.9986653
8,30.4212996,-98.0019468
14,30.42413,-98.003029
6,30.4229156,-98.008485
12,30.427297,-98.0102003
2,30.4309793,-98.0103233
4,30.4202317,-98.0073077
4,30.4182505,-98.0027128
1,30.419266,-98.0031074
2,30.41988,-97.9982013
1,30.4298587,-97.9958824
5,30.4265807,-98.0126593
13,30.4178782,-98.0178165
10,30.419065,-98.0197663
1,30.4305128,-97.9973234
4,30.4248349,-98.0205629
1,30.4209153,-98.0198239
13,30.4459512,-98.0116968
4,30.4360903,-98.0172958
3,30.434577,-98.022071
2,30.432042,-98.028398
2,30.4191068,-98.0294435
5,30.426363,-98.0320031
3,30.4328149,-98.0185019
212,30.5184302,-97.8993045
28,30.5146799,-97.9037384
68,30.5024032,-97.9040224
1,30.4869372,-97.9087927
12,30.4987974,-97.910485
5,30.5042275,-97.913903
1,30.5014275,-97.9119913
5,30.4969272,-97.9157015
2,30.4937258,-97.9189194
2,30.499047,-97.9183222
15,30.4918146,-97.9219266
4,30.4811659,-97.9082588
2,30.4788908,-97.9112801
8,30.4768055,-97.9130508
4,30.4990351,-97.9212497
5,30.4979508,-97.9226875
21,30.4961563,-97.923527
55,30.4943694,-97.9243358
1,30.495325,-97.9195426
79,30.4927544,-97.9222056
1,30.3907773,-97.9921458
4,30.395024,-97.9880563
68,30.385904,-98.0040303
1,30.3885308,-97.9894421
4,30.3859271,-97.9926404
14,30.38056,-98.0046548
5,30.384099,-97.9981721
5,30.3880829,-98.0010573
2,30.3853504,-97.9904026
3,30.3855373,-98.0029499
91,30.3802955,-97.99994
2,30.3851765,-97.994767
1,30.3830344,-98.0017904
1,30.4872843,-97.9255404
2,30.4847341,-97.9271693
2,30.4813143,-97.9277895
1,30.4812169,-97.9326499
1,30.4701979,-97.9179982
4,30.4719551,-97.9314518
3,30.4757309,-97.943087
2,30.4782085,-97.9440657
19,30.4767529,-97.953165
11,30.470513,-97.9491159
5,30.4723802,-97.9452988
5,30.4636165,-97.9327328
3,30.4687366,-97.9397215
1,30.4743393,-97.9598389
5,30.4642274,-97.9391539
30,30.4657329,-97.9525233
9,30.4775184,-97.9523314
1,30.4552807,-97.9351157
7,30.4557106,-97.953695
11,30.4644686,-97.9582335
5,30.4714767,-97.9725859
2,30.4698989,-97.9698204
2,30.4687488,-97.9765743
16,30.4567637,-97.9773935
60,30.4623357,-97.9717171
17,30.4451992,-97.9757385
12,30.4495977,-97.9678475
3,30.4501518,-97.9656348
22,30.4569802,-97.9756854
1,30.4558185,-97.9682857
1,30.4577407,-97.965733
4,30.4578219,-97.9628317
7,30.4478912,-97.955029
23,30.4429445,-97.9317458
5,30.4468922,-97.9352431
8,30.4103693,-97.9568781
2,30.4265733,-97.962822
1,30.3991535,-97.9770711
47,30.4144514,-97.9813979
8,30.4272262,-97.9816814
1,30.445421,-97.9403471
2,30.4516212,-97.9430612
5,30.4224015,-97.9648338
2,30.4480774,-97.9371568
1112,30.3393804,-97.7011506
24,30.3396666,-97.7079855
9,30.336312,-97.7102925
189,30.3348143,-97.7050982
3310,30.3467907,-97.7124352
37,30.3420076,-97.7143848
61,30.3401679,-97.7158847
2,30.3429892,-97.7113021
47,30.3428136,-97.7074376
15,30.3406784,-97.7111626
2,30.3421473,-97.7107725
2,30.340018,-97.70994
66,30.338416,-97.7124725
23,30.3376327,-97.7129709
54,30.3453583,-97.7005378
29,30.3444801,-97.7034084
290,30.3436025,-97.700394
190,30.3406865,-97.7016596
121,30.3483052,-97.7074565
2,30.3465392,-97.7075322
112,30.3644459,-97.7165679
325,30.3624468,-97.7154405
78,30.3592144,-97.7154539
4,30.3580704,-97.7133404
93,30.3566242,-97.7136297
3,30.3557428,-97.7100701
792,30.3525789,-97.7109031
197,30.3494421,-97.7130608
6,30.3581674,-97.7033804
30,30.3577229,-97.7046542
20,30.3571783,-97.701922
72,30.3558069,-97.704597
22,30.3547482,-97.7062595
2,30.3599046,-97.7077654
2,30.3602597,-97.7136292
2,30.3581037,-97.7092361
3,30.3567217,-97.7095218
318,30.3302685,-97.6881622
60,30.3282762,-97.6870001
86,30.3240679,-97.686952
26,30.3273948,-97.6895902
105,30.3259755,-97.6903894
6,30.3221071,-97.6927192
395,30.3215757,-97.6916039
20,30.3283595,-97.680111
7,30.3264501,-97.6821184
2,30.3270079,-97.6836919
2,30.3266456,-97.6811197
2,30.3258816,-97.6778297
1,30.32434,-97.6835523
1,30.326064,-97.6841429
2,30.3231186,-97.6830504
51,30.353306,-97.686165
14,30.3501178,-97.686653
279,30.3427908,-97.6870492
1,30.3532963,-97.6850237
14,30.3491468,-97.6799904
169,30.3481387,-97.6780758
798,30.3424337,-97.6825206
459,30.3389508,-97.6848256
103,30.3476988,-97.6934904
3,30.3435192,-97.6923944
6,30.3459051,-97.6924136
139,30.3448309,-97.6950878
2038,30.3378725,-97.689658
4,30.3418434,-97.6906802
224,30.337357,-97.6935826
2060,30.3396088,-97.6961467
1,30.3435969,-97.6896873
20,30.3557459,-97.6892581
671,30.3535259,-97.6883378
1,30.3498655,-97.6913744
593,30.3711592,-97.728269
238,30.3669632,-97.7295643
110,30.3647592,-97.730616
119,30.3634521,-97.7311198
686,30.3640595,-97.7409614
391,30.3634526,-97.7388368
202,30.3625044,-97.7374789
2,30.3630553,-97.7355637
7,30.3619721,-97.7341721
320,30.360849,-97.7313017
1604,30.3590685,-97.7340657
788,30.3600718,-97.7421873
74,30.3595461,-97.7401893
59,30.3590508,-97.7390076
514,30.3582039,-97.7373024
271,30.3762968,-97.733498
243,30.3759995,-97.7343129
161,30.3728594,-97.7327479
4,30.3732886,-97.7346173
1,30.3731203,-97.7354245
192,30.3736888,-97.7359642
2,30.3707605,-97.7300334
1,30.3691867,-97.7315885
5,30.3694229,-97.7351386
111,30.3683085,-97.7367695
452,30.3673237,-97.7375965
453,30.371543,-97.7382271
180,30.3688098,-97.7400142
2,30.3656971,-97.735823
8,30.3675954,-97.7351065
524,30.3708654,-97.7221546
339,30.365049,-97.7249021
2,30.3627943,-97.7265385
17,30.3671988,-97.7222595
5,30.3643987,-97.7225297
142,30.3645519,-97.7198588
76,30.3643676,-97.7180211
27,30.3683236,-97.7270739
67,30.3667873,-97.727471
25,30.3651515,-97.7279061
14,30.3648528,-97.7269566
29,30.3635534,-97.7283485
111,30.3616856,-97.71814
3,30.3595756,-97.7215279
31,30.3581383,-97.7207567
1,30.3598184,-97.7196771
250,30.3581343,-97.7175493
27,30.3573319,-97.7197654
39,30.3556737,-97.7154667
5,30.3556603,-97.7197735
10,30.3525286,-97.7186958
250,30.3514092,-97.7168479
201,30.3492038,-97.7137378
412,30.3538552,-97.7149657
7,30.3477074,-97.7135357
12,30.351269,-97.718315
9,30.3584566,-97.7229341
1,30.3595691,-97.7240685
10,30.361128,-97.7257683
195,30.3612512,-97.7288156
2,30.3604586,-97.7262155
8,30.3574288,-97.7239198
3,30.3581286,-97.725865
80,30.3589924,-97.7294076
11,30.3539377,-97.7236205
3,30.3552779,-97.7239095
5,30.3573379,-97.7262085
50,30.3569285,-97.7301418
85,30.3554489,-97.7274763
34,30.3535579,-97.7244763
11,30.3680717,-97.7051654
10,30.3669781,-97.702823
98,30.3654939,-97.6999111
384,30.364523,-97.6974866
6,30.365952,-97.7065037
15,30.3643549,-97.7060186
5,30.3628755,-97.7076815
27,30.3641269,-97.7013976
12,30.359622,-97.7017283
145,30.3620649,-97.6988166
4,30.3596743,-97.7032849
23,30.3607667,-97.7049344
1,30.361849,-97.7034514
1,30.3664508,-97.7075271
5,30.3649629,-97.7096363
2,30.3628665,-97.7102285
246,30.3747727,-97.7215257
202,30.3725908,-97.7193054
16,30.36947,-97.7140318
265,30.3676928,-97.7164835
5,30.3667535,-97.7149801
107,30.365465,-97.7130913
1351,30.378782,-97.7183629
707,30.3777735,-97.7163
190,30.3760712,-97.7137488
2,30.3723511,-97.7142722
1,30.3704358,-97.7097148
31,30.3692989,-97.7090398
94,30.36871,-97.7067271
76,30.3737784,-97.7171922
2,30.3771434,-97.7059598
2,30.376846,-97.7080895
3,30.3737991,-97.7105344
1,30.375353,-97.707155
2,30.3725123,-97.7074978
6,30.3731582,-97.7049234
4,30.3707278,-97.7068248
2,30.371791,-97.7074673
31,30.370708,-97.705811
3,30.3734843,-97.705835
11,30.381013,-97.7003067
2,30.3796053,-97.6993679
5,30.3791961,-97.7004435
1,30.3823175,-97.6984261
1,30.3776952,-97.7020208
6,30.3798768,-97.7033666
3,30.3805296,-97.7053821
2,30.3776393,-97.7048116
2,30.3758695,-97.7029335
1,30.3736793,-97.7023289
1,30.375775,-97.7009328
122,30.3915589,-97.7157221
2545,30.3863834,-97.715495
916,30.387479,-97.7142636
13,30.3845317,-97.7129432
243,30.3825398,-97.7162439
349,30.3813065,-97.7129174
2333,30.3853329,-97.7097049
1,30.3833559,-97.7029415
38,30.3847284,-97.7034367
21,30.381754,-97.7045242
9,30.3813241,-97.7033735
2,30.3814148,-97.7085034
53,30.3784855,-97.7106335
1,30.3783483,-97.7082721
3,30.3795657,-97.7097668
45,30.3700148,-97.699477
6,30.3669959,-97.7000605
488,30.3680138,-97.6956902
1,30.3811916,-97.6957902
44,30.3791446,-97.6986479
24,30.3755977,-97.6964996
14,30.3743044,-97.6985132
32,30.3718096,-97.6931472
57,30.3811742,-97.6923408
23,30.3803162,-97.6934284
57,30.3796398,-97.689276
60,30.3786287,-97.6900528
152,30.3770391,-97.6909748
2,30.3791404,-97.6941232
13,30.3771694,-97.6951904
65,30.374294,-97.6919374
75,30.3752669,-97.6914994
6,30.3709619,-97.7005356
7,30.3689055,-97.7031402
54,30.3805421,-97.6863606
249,30.3763629,-97.6834822
20,30.3760758,-97.6865408
5,30.375203,-97.6870485
62,30.3775482,-97.6794642
314,30.3764651,-97.6801304
22,30.3724166,-97.6796703
195,30.372158,-97.6794948
90,30.3738157,-97.6884945
4,30.3760841,-97.6890112
9,30.3769757,-97.6885155
2,30.3712109,-97.6828418
259,30.3689798,-97.6826975
62,30.3603301,-97.6904086
71,30.3664951,-97.6830533
597,30.3637977,-97.6928535
118,30.3690068,-97.6928734
53,30.3715715,-97.6897324
3,30.3689924,-97.6864721
2,30.3704661,-97.687738
1,30.3683724,-97.6887059
13,30.3678395,-97.6905341
7,30.3659236,-97.6898161
9,30.3669858,-97.6871997
36,30.3794279,-97.6751424
56,30.3802388,-97.6755534
41,30.3795898,-97.678008
16,30.3816864,-97.6822378
89,30.3846623,-97.6839237
23,30.3827974,-97.6848781
81,30.3828021,-97.6854503
10,30.3818018,-97.6836186
2,30.3798919,-97.679689
4,30.3909362,-97.679225
1,30.3897335,-97.681389
15,30.3873222,-97.6808671
114,30.3869865,-97.6828061
2,30.3852379,-97.6773535
12,30.3861561,-97.6740309
9,30.3838966,-97.6745532
236,30.4064748,-97.6767086
522,30.4028119,-97.6768835
2,30.4046862,-97.6791597
13,30.4056825,-97.6932027
1,30.407472,-97.6947193
429,30.3978001,-97.6730675
93,30.3957048,-97.6771826
6,30.391833,-97.6733199
51,30.3894216,-97.6740898
120,30.4109118,-97.6889607
54,30.4082958,-97.6869969
1,30.4095766,-97.683897
7,30.4088814,-97.6904898
18,30.409591,-97.6944014
8,30.4064114,-97.6797609
10,30.4084727,-97.6918709
48,30.4269393,-97.720305
2,30.426943,-97.7216821
571,30.4250025,-97.7179348
1,30.4242895,-97.720408
1,30.4226618,-97.719683
1,30.4231899,-97.7210056
7,30.4241928,-97.7244706
7,30.4219225,-97.7232691
3,30.4202563,-97.7220879
14,30.4188651,-97.7211421
8,30.4170566,-97.7205878
116,30.4210247,-97.717305
3,30.4189732,-97.7186127
1,30.416288,-97.7205235
12,30.4156176,-97.7214191
2,30.4146987,-97.7212387
7,30.429454,-97.7239811
1,30.4276528,-97.725325
29,30.428392,-97.7247407
4,30.4299719,-97.7270499
2,30.4265596,-97.727051
6,30.4280177,-97.7238501
14,30.4225553,-97.7277038
4,30.4239283,-97.7288383
3,30.4208043,-97.7259052
32,30.4212953,-97.7281979
7,30.4183556,-97.724546
2,30.4190567,-97.7240927
111,30.4129197,-97.7283882
3,30.4136146,-97.7242216
22,30.41661,-97.728476
4,30.4147678,-97.7248521
1,30.4179303,-97.7255363
2,30.4169979,-97.7264734
13,30.4148838,-97.7262981
267,30.4172419,-97.7083487
1,30.4178622,-97.7119645
5,30.4124143,-97.7126927
1145,30.4110961,-97.715463
113,30.4196425,-97.7093873
30,30.4213543,-97.71238
3,30.4201486,-97.7143539
2,30.4192403,-97.7148951
13,30.4178363,-97.714162
1,30.4152579,-97.7165561
3,30.4151002,-97.714141
4,30.3767549,-97.6672314
118,30.3777363,-97.6729818
31,30.3785432,-97.6749111
2,30.3763814,-97.6632745
1,30.3774313,-97.6643941
43,30.3745588,-97.6664271
3,30.3747893,-97.6630804
864,30.3851261,-97.6664286
5,30.3804388,-97.6652505
2,30.382944,-97.6669447
11,30.3865862,-97.6691496
1,30.384347,-97.6717548
7,30.3842979,-97.670734
1,30.3862074,-97.6702631
4,30.3808974,-97.6710682
97,30.37979,-97.6695148
1,30.359052,-97.677532
3,30.3582862,-97.6769966
7,30.3560071,-97.6812836
1,30.3577395,-97.6829905
143,30.3582489,-97.6844869
12,30.3545353,-97.6793816
41,30.374857,-97.6758181
19,30.3702887,-97.6777339
80,30.3733899,-97.6746286
394,30.3724014,-97.6719751
142,30.3695486,-97.6689766
6,30.3703141,-97.6702286
2,30.3677745,-97.672123
7,30.369413,-97.6725594
12,30.3653923,-97.6772168
2,30.3661639,-97.6767224
281,30.3603172,-97.6864057
95,30.3617272,-97.6846189
4,30.3675121,-97.6814091
2,30.363328,-97.6774778
223,30.3623787,-97.6818929
2,30.3626416,-97.6785627
13,30.3607134,-97.6739746
24,30.361967,-97.6696255
2,30.3580461,-97.6727169
1,30.359666,-97.6749115
3,30.3596237,-97.6795732
2,30.3608392,-97.6811211
5,30.3547587,-97.6765871
1,30.3558123,-97.6740944
2,30.3549675,-97.6740935
30,30.3560377,-97.6749639
10,30.3522269,-97.675874
691,30.389617,-97.707161
411,30.3877281,-97.7081481
114,30.3874633,-97.7049335
2,30.3864042,-97.700386
1,30.3858352,-97.6992841
7,30.3848653,-97.698759
20,30.3841916,-97.6980858
6,30.3912168,-97.6905221
3,30.3898528,-97.6931709
1,30.3907568,-97.6946852
2,30.3910758,-97.6982686
1,30.3873731,-97.6962331
3,30.3882342,-97.6966205
168,30.4004144,-97.7012409
2,30.3993158,-97.7003296
5,30.3977485,-97.7037
13,30.3959857,-97.704453
3,30.3958575,-97.7024232
4,30.3938625,-97.7049924
3,30.3945431,-97.702547
260,30.3921086,-97.7053092
6,30.3947082,-97.6983799
3,30.3926884,-97.7013729
7,30.3915387,-97.701246
1,30.391514,-97.7001726
6,30.4000103,-97.6963143
2,30.4004612,-97.6933443
4,30.3979083,-97.6946495
2,30.3987124,-97.694953
4,30.4017063,-97.6958886
2,30.394108,-97.695644
3,30.3986609,-97.6904001
36,30.3939724,-97.6874215
1,30.3961845,-97.691696
165,30.3888332,-97.6843079
2,30.3926944,-97.6981054
1,30.3968135,-97.6911658
3,30.3895615,-97.6875552
2,30.3881155,-97.691757
2,30.3863022,-97.6911416
19,30.3862811,-97.6937176
107,30.3840961,-97.6940615
2,30.3852135,-97.6901375
1,30.3871509,-97.6892712
201,30.3836066,-97.6930037
15,30.382695,-97.6895356
109,30.3814666,-97.6887681
31,30.383844,-97.6870675
176,30.4414411,-97.7170101
156,30.4421052,-97.707878
3,30.440843,-97.7062313
30,30.431669,-97.707692
1,30.4348943,-97.7040514
15,30.4395948,-97.7002614
9,30.4320978,-97.7006772
2,30.4291027,-97.7026718
37,30.4247707,-97.7067645
5,30.4271106,-97.7082663
9,30.431287,-97.7168221
28,30.4299366,-97.717796
1,30.4301627,-97.7166954
5,30.4282035,-97.7151686
973,30.4252933,-97.7100633
5,30.426371,-97.712935
238,30.422823,-97.7002717
1,30.4214848,-97.6970771
4,30.4261213,-97.6987071
11,30.4229627,-97.6971109
15,30.4244177,-97.7018163
21,30.4195996,-97.6990279
34,30.4190715,-97.6978342
259,30.4138384,-97.6875324
3,30.4152727,-97.6854271
1,30.4144945,-97.6916113
20,30.4199429,-97.6936063
7,30.4167267,-97.6945389
58,30.4163515,-97.6902044
630,30.4168842,-97.6731545
123,30.4179044,-97.6770684
263,30.4082795,-97.6753836
19,30.421201,-97.6796144
2,30.4202039,-97.6814181
10,30.4111493,-97.6810548
11,30.4174058,-97.6822617
13,30.4178741,-97.683183
24,30.4111642,-97.6837723
9,30.4135567,-97.6834909
1004,30.4195778,-97.7032067
3099,30.4115778,-97.7063775
647,30.4099376,-97.703563
2,30.4109874,-97.7014189
9,30.4091794,-97.7000939
37,30.4070238,-97.6995679
21,30.407528,-97.7062978
49,30.4171049,-97.6999389
197,30.4161424,-97.6984368
16,30.4154426,-97.7024922
1,30.413694,-97.6994742
2,30.413872,-97.6977238
54,30.4130791,-97.7032852
5,30.4122771,-97.6976283
35,30.413097,-97.6953479
85,30.4130308,-97.6928315
4,30.4102078,-97.6976105
34,30.450615,-97.6794483
4,30.4519251,-97.6786826
3,30.4460501,-97.6796527
1,30.4434582,-97.6799551
1,30.442904,-97.6820611
176,30.4467981,-97.6825947
2,30.445337,-97.6831154
35,30.4523618,-97.6811898
9,30.448792,-97.6825501
38,30.4422127,-97.6792179
12,30.4439772,-97.6764093
7,30.4437768,-97.6831061
4,30.4429987,-97.6759617
3,30.4387372,-97.682644
3,30.4368017,-97.6788916
1,30.4368465,-97.6767609
32,30.4396391,-97.6770424
196,30.4001156,-97.5820464
4,30.3891337,-97.587154
7,30.3952943,-97.5914401
5,30.3775154,-97.6013422
172,30.3712927,-97.6023406
2,30.3742743,-97.6084748
12,30.3627032,-97.6056776
1,30.3638745,-97.6127474
1,30.3589903,-97.6142606
4,30.3578839,-97.6118151
3,30.3548443,-97.6122926
3,30.3535515,-97.6130443
1,30.3562713,-97.610206
32,30.3523775,-97.6079248
2,30.356178,-97.6020318
5,30.3545156,-97.6007233
13,30.346222,-97.6027801
10,30.3481034,-97.6075038
8,30.350659,-97.6102873
4,30.3513651,-97.613451
1,30.3518585,-97.6125222
57,30.3447454,-97.6086741
2,30.3418293,-97.6101021
7,30.3437683,-97.6124172
9,30.3553317,-97.6112262
4,30.3628309,-97.617315
33,30.3319629,-97.6389607
3,30.3465974,-97.6215348
54,30.3312154,-97.6327181
