name,lat,lon,type
bull_creek_and_hancock,30.327267,-97.749435,bus
4748_bull_creek_and_49th,30.324792,-97.750945,bus
4700_bull_creek_and_perry,30.323211,-97.75192,bus
4318_bull_creek_and_44th,30.318987,-97.754525,bus
4220_bull_creek_and_jackson,30.315889,-97.754469,bus
bull_creek_and_38th,30.311138,-97.752058,bus
3604_bull_creek_and_jefferson,30.309399,-97.750954,bus
health_center_wb,30.252636,-97.733165,bus
59_waller_and_holly,30.25619,-97.73426,bus
6th_and_guadalupe,30.269079,-97.746086,bus
416_6th_and_san_antonio,30.26939,-97.7472,bus
842_6th_and_wood,30.270962,-97.752215,bus
6th_and_baylor,30.271955,-97.754879,bus
1208_6th_and_harthan,30.273061,-97.757846,bus
6th_and_pressler,30.273935,-97.760118,bus
6th_and_west_lynn,30.274836,-97.762509,bus
veterans_and_atlanta,30.276121,-97.771658,bus
lake_austin_and_7th,30.282319,-97.776058,bus
exposition_and_10th,30.285795,-97.774994,bus
exposition_and_12th,30.28766,-97.773815,bus
exposition_and_enfield_se_corner,30.290414,-97.772089,bus
35th_and_jefferson,30.30776,-97.7519,bus
35th_and_crawford,30.30713,-97.74927,bus
1301_w_38th_and_tonkawa,30.30646,-97.74609,bus
38th_and_medical_parkway,30.305323,-97.74376,bus
2900_guadalupe_and_29th,30.295584,-97.742804,bus
307_dean_keeton_and_san_jacinto,30.289202,-97.734866,bus
701_dean_keeton_and_san_jacinto,30.289093,-97.73154,bus
east_dean_keaton_nb_(dean_keeton_and_robert_dedman),30.287924,-97.728763,bus
1101_38th_half_and_robinson,30.294337,-97.718708,bus
1405_38th_half_and_clarkson,30.2927,-97.71574,bus
38th_1_and_2_and_cherrywood,30.291308,-97.713951,bus
cherrywood_and_32nd,30.286857,-97.716876,bus
lafayette_and_manor,30.283897,-97.722231,bus
2012_chicon_and_21st,30.281539,-97.721679,bus
1810_chicon_and_martin_luther_king,30.279458,-97.721226,bus
chicon_and_16th,30.276889,-97.720647,bus
chicon_and_13th,30.274873,-97.720216,bus
1196_chicon_and_12th,30.273484,-97.71992,bus
1176_chicon_and_pennsylvania,30.271857,-97.719589,bus
1150_chicon_and_rosewood,30.269775,-97.719137,bus
chicon_and_cornell,30.268434,-97.719497,bus
chicon_and_11th,30.266178,-97.720553,bus
900_chicon_(huston-tillotson),30.264536,-97.721293,bus
700_chicon_and_7th,30.262761,-97.722107,bus
314_chicon_and_4th,30.259509,-97.723601,bus
206_chicon_and_2nd,30.258414,-97.724115,bus
1700_holly_and_chalmers,30.25422,-97.728132,bus
1600_holly_and_comal,30.254921,-97.730153,bus
1400_holly_and_navasota,30.255619,-97.732075,bus
45_waller_and_clermont,30.254853,-97.734855,bus
1401_holly_and_navasota,30.255457,-97.73204,bus
1511_holly_and_comal,30.254888,-97.730453,bus
1631_holly_and_chalmers,30.254179,-97.728458,bus
311_chicon_and_4th,30.259493,-97.723477,bus
613_chicon_and_7th,30.262274,-97.722189,bus
807_chicon_(huston-tillotson),30.263956,-97.721408,bus
chicon_and_college_row,30.265511,-97.720676,bus
chicon_and_hamilton,30.267474,-97.719768,bus
1143a_chicon_and_cornell,30.269044,-97.719058,bus
1155_chicon_and_rosewood,30.270126,-97.719064,bus
chicon_and_pennsylvania,30.27166,-97.719385,bus
1197_chicon_and_12th,30.273559,-97.719788,bus
chicon_and_17th,30.2777,-97.72068,bus
1817_chicon_and_martin_luther_king,30.279657,-97.721116,bus
2103_chicon_and_21st,30.28212,-97.721643,bus
1602_38th_half_and_maplewood,30.29213,-97.71425,bus
920_dean_keeton_and_red_river,30.287579,-97.727345,bus
dean_keeton_and_speedway_ne_corner,30.289536,-97.737134,bus
38th_and_bailey,30.306256,-97.745209,bus
1512_35th_and_kerbey,30.30722,-97.75014,bus
35th_and_lawton,30.308198,-97.752801,bus
35th_and_jackson,30.308823,-97.755704,bus
2300_w_35th_and_mopac,30.309568,-97.759972,bus
2211_lake_austin_and_veterans,30.27738,-97.77137,bus
5th_and_pressler,30.2726,-97.760749,bus
5th_and_baylor,30.270977,-97.756406,bus
5th_and_bowie,30.269522,-97.752626,bus
5th_and_west,30.26926,-97.75113,bus
5th_and_nueces,30.268672,-97.748979,bus
5th_and_san_antonio,30.26835,-97.74792,bus
5th_and_guadalupe_(republic_square),30.268054,-97.74679,bus
barton_springs_and_barton,30.263834,-97.763936,bus
1601_barton_springs_and_kinney,30.262023,-97.761755,bus
911_barton_springs_and_bouldin,30.25961,-97.753924,bus
910_barton_springs_and_bouldin,30.259787,-97.753879,bus
1612_barton_springs_and_kinney,30.262302,-97.76182,bus
woodward_and_parker_sw_corner,30.219261,-97.743912,bus
south_1st_and_ben_white,30.22712,-97.769607,bus
1228_ben_white_and_banister,30.228181,-97.778886,bus
ben_white_and_clawson,30.228725,-97.783791,bus
walsh_tarlton_and_twin_berry,30.26264,-97.808535,bus
1701_walsh_tarlton_and_thousand_oaks,30.266527,-97.806082,bus
1501_walsh_tarlton_and_terrapin,30.268379,-97.804908,bus
1019_walsh_tarlton_and_wilderness,30.272569,-97.801467,bus
spyglass_and_barton_skyway,30.258129,-97.787481,bus
1806_barton_springs_and_azie_morton,30.264094,-97.763929,bus
2220_barton_springs_(zilker),30.26825,-97.772634,bus
2500_wallingwood_and_bee_caves,30.264934,-97.782988,bus
1500_walsh_tarlton_and_terrapin,30.268486,-97.805071,bus
1614_walsh_tarlton_and_thousand_oaks,30.266895,-97.806086,bus
1916_walsh_tarlton_and_stoneridge,30.26439,-97.807634,bus
walsh_tarlton_and_tamarron,30.261559,-97.80944,bus
4401_pack_saddle_pass_and_ben_white,30.231017,-97.792022,bus
1901_ben_white_and_merle,30.229072,-97.787515,bus
ben_white_and_gillis,30.227405,-97.781573,bus
1301_ben_white_and_banister,30.227363,-97.779907,bus
2410_grove_and_montopolis,30.220474,-97.707258,bus
2800_montopolis_and_oltorf,30.216404,-97.709274,bus
montopolis_and_oltorf,30.21515,-97.71042,bus
6100_oltorf_and_montopolis,30.216576,-97.713186,bus
5500_oltorf_(attorney_general),30.219068,-97.718317,bus
4820_oltorf_and_sunridge,30.223369,-97.722336,bus
2400_oltorf_and_pleasant_valley,30.228981,-97.729647,bus
1730_oltorf_and_parker,30.232592,-97.737362,bus
1616_e_oltorf,30.233502,-97.739665,bus
1300_oltorf_and_schriber,30.23465,-97.74353,bus
1100_oltorf_and_schriber,30.235895,-97.745863,bus
512_oltorf_and_rebel,30.237484,-97.751288,bus
526_oltorf_and_1st,30.242137,-97.759362,bus
910_oltorf_and_south_4th,30.243574,-97.763748,bus
2330_lamar_and_goodrich,30.247258,-97.776176,bus
oltorf_west_station_(nb),30.248024,-97.771014,bus
1401_oltorf_and_thornton,30.246668,-97.769395,bus
905_oltorf_and_south_5th,30.24337,-97.763557,bus
539_oltorf_and_1st,30.241847,-97.759236,bus
643_oltorf_and_east_side,30.23666,-97.74904,bus
2503_oltorf_and_pleasant_valley,30.2275,-97.728071,bus
4527_oltorf_and_wickersham,30.225638,-97.724566,bus
4809_oltorf_and_sunridge,30.223249,-97.72253,bus
5413_oltorf_and_alvin_devane,30.21916,-97.718973,bus
6101_oltorf_and_alvin_devane,30.216272,-97.71299,bus
2421_grove_and_montopolis,30.220579,-97.707057,bus
grove_and_riverside,30.228217,-97.707046,bus
6701_wentworth_and_loyola,30.293253,-97.631316,bus
colony_park_sb_(loyola_and_colony_loop),30.297971,-97.64216,bus
colony_park_and_loyola,30.29876,-97.64462,bus
6714_loyola_and_sandshof,30.299247,-97.645835,bus
5900_loyola_and_crystalbrook,30.303281,-97.654591,bus
5600_loyola_and_millrace,30.303051,-97.657759,bus
5200_loyola_and_bridgewater,30.304837,-97.664061,bus
3300_loyola_and_kings_point,30.311577,-97.669075,bus
2900_loyola_and_tulsa,30.314191,-97.673126,bus
2400_loyola_and_roanoke,30.318413,-97.678508,bus
6800_northeast_and_loyola,30.317815,-97.680764,bus
6502_northeast_and_north_hampton,30.315093,-97.681362,bus
2006_gaston_place_and_wellington,30.312629,-97.688711,bus
1500_briarcliff_and_belfast,30.315083,-97.694414,bus
5900_cameron_and_clayton,30.317046,-97.700104,bus
5700_cameron_and_reinli,30.315549,-97.701918,bus
5420_cameron_and_corona,30.312939,-97.705293,bus
4120_ih_35_and_clarkson,30.30045,-97.716779,bus
500_lamar_and_5th,30.270539,-97.754587,bus
220_lamar_and_toomey,30.2631,-97.757876,bus
lamar_square_station_(sb),30.254493,-97.762566,bus
2008_lamar_and_hether,30.249289,-97.767901,bus
oltorf_west_station_(sb),30.248028,-97.771756,bus
2638_lamar_and_dickson,30.245471,-97.779927,bus
3000_lamar_and_barton_skyway,30.243186,-97.783077,bus
brodie_oaks_station_(sb),30.236571,-97.792508,bus
4608_west_gate_and_lamar,30.230471,-97.800924,bus
4900_west_gate_and_choctaw_trail,30.227305,-97.802541,bus
5012_west_gate_and_jones,30.225819,-97.803849,bus
5306_west_gate_and_indio,30.223145,-97.805582,bus
west_gate_and_cherry_creek_nw_corner,30.219202,-97.807111,bus
6010_west_gate_and_cherry_creek,30.216907,-97.811046,bus
6402_west_gate_and_dillion_hill,30.21316,-97.81507,bus
west_gate_and_deaton_hill_nw_corner,30.210896,-97.814594,bus
6808_west_gate_and_william_cannon,30.208321,-97.814818,bus
7700_west_gate_and_goldbridge,30.199404,-97.822116,bus
7405_west_gate_and_grennock,30.201921,-97.818402,bus
west_gate_and_berkeley_se_corner,30.208626,-97.814361,bus
west_gate_and_aldford_se_corner,30.210706,-97.814332,bus
west_gate_and_cornish_se_corner,30.212936,-97.814835,bus
6101_west_gate_and_berkett,30.216251,-97.812864,bus
5907_west_gate_and_coatbridge,30.217388,-97.809397,bus
5101_west_gate_and_jones,30.225438,-97.803848,bus
brodie_oaks_station_(nb),30.23595,-97.792633,bus
2801_lamar_and_menchaca,30.244014,-97.781577,bus
cameron_and_52nd,30.309887,-97.708858,bus
cameron_and_broadmoor,30.311881,-97.706361,bus
cameron_and_corona,30.313185,-97.704679,bus
5913_cameron_and_briarcliff,30.317126,-97.699679,bus
briarcliff_and_nassau,30.316544,-97.697807,bus
1503_briarcliff_and_belfast,30.314906,-97.694362,bus
1941_gaston_place_and_wellington,30.312416,-97.688646,bus
6210_north_hampton_and_haney,30.312836,-97.683749,bus
6311_north_hampton_and_bristol,30.313627,-97.681795,bus
6801_northeast_and_lehigh,30.317657,-97.680661,bus
loyola_and_northeast,30.318399,-97.679735,bus
2705_loyola_and_willamette,30.315605,-97.674703,bus
2803_loyola_and_tulsa,30.314189,-97.673348,bus
3115_loyola_and_tampa_cove,30.312047,-97.670377,bus
5007_loyola_and_greensboro,30.306534,-97.665444,bus
5213_loyola_and_bridgewater,30.304699,-97.664109,bus
6725_loyola_and_sandshof,30.298647,-97.645181,bus
colony_park_nb_(loyola_and_cielo_vista),30.297576,-97.641351,bus
northland_and_marilyn,30.334546,-97.751832,bus
allandale_and_shoalwood,30.33515,-97.7431,bus
2100_allandale_and_burnet,30.33454,-97.739488,bus
1601_koenig_and_arroyo_seco,30.332402,-97.734922,bus
1317_koenig_and_woodrow,30.33063,-97.731225,bus
1205_koenig_and_grover,30.329871,-97.729641,bus
koenig_and_guadalupe_sw_corner,30.323488,-97.724021,bus
122_koenig_and_link,30.322416,-97.720047,bus
rio_grande_and_15th,30.278966,-97.746339,bus
1101_camino_la_costa_and_la_posada,30.324081,-97.698549,bus
camino_la_costa_and_atkinson,30.324264,-97.695355,bus
7605_cameron_and_anderson,30.331463,-97.686986,bus
1476_rutherford_and_cameron,30.33794,-97.68431,bus
1601_rutherford_and_cameron,30.33645,-97.68178,bus
1823_centre_creek_and_cross_park,30.336404,-97.676493,bus
1706_centre_creek_and_cross_park,30.33623,-97.67771,bus
8004_cameron_and_rutherford,30.33555,-97.68456,bus
7606_cameron_and_anderson,30.33123,-97.68753,bus
7400_cameron_and_mckie,30.32921,-97.69045,bus
1206_camino_la_costa_and_grand_canyon,30.32428,-97.69614,bus
1044_camino_la_costa_and_calidad,30.32468,-97.699305,bus
200_koenig_and_avenue_f,30.32198,-97.718379,bus
1120_koenig_and_grover,30.330054,-97.729724,bus
1316_koenig_and_woodrow,30.330909,-97.731445,bus
koenig_and_burnet_nw_corner,30.335008,-97.740194,bus
allandale_and_woodview,30.33547,-97.74381,bus
2608_allandale_and_cary,30.33552,-97.74692,bus
northland_and_bullard,30.33456,-97.75026,bus
northland_and_balcones,30.337707,-97.75675,bus
1901_blue_meadow_and_bluff_springs,30.183426,-97.768629,bus
6805_meadow_lake_and_bucks_run,30.179042,-97.753083,bus
6601_meadow_lake_and_william_cannon,30.180708,-97.750278,bus
stassney_and_spoke,30.193534,-97.75552,bus
2006_stassney_and_ponciana,30.194942,-97.757865,bus
1706_stassney_and_ih_35,30.197437,-97.761644,bus
3107_red_river_and_32nd,30.290665,-97.727112,bus
2005_stassney_and_ponciana,30.195032,-97.758297,bus
2433_stassney_and_palo_blanco,30.193568,-97.749836,bus
6608_meadow_lake_and_william_cannon,30.180618,-97.750504,bus
6806_meadow_lake_and_bucks_run,30.179147,-97.753231,bus
4412_blue_meadow_and_deep_circle,30.179722,-97.758433,bus
2418_blue_meadow_and_bitteroot,30.1804,-97.761152,bus
1900_blue_meadow_and_bluff_springs,30.183658,-97.768765,bus
311_martin_luther_king_and_san_jacinto,30.280007,-97.736338,bus
rundberg_and_parkfield,30.36768,-97.70662,bus
quail_valley_and_quail_hutch,30.37788,-97.70795,bus
1612_mearns_meadow_and_quail_valley,30.37889,-97.70653,bus
1720_mearns_meadow_and_robinwood,30.38059,-97.70824,bus
1906_mearns_meadow_and_little_pebble,30.38301,-97.71094,bus
10623_metric_and_denton,30.385965,-97.711828,bus
11001_metric_and_kramer,30.389322,-97.709956,bus
11301_metric_and_braker,30.392761,-97.707868,bus
12195_metric_and_cedar_bend,30.408111,-97.696895,bus
12301_lamplight_village_and_metric,30.411106,-97.695672,bus
12460_lamplight_village_and_alderbrook,30.415114,-97.6965,bus
lamplight_village_and_metric_nw_corner,30.41085,-97.695734,bus
12166_metric_and_cedar_bend,30.407779,-97.697279,bus
11510_metric_and_stonehollow,30.39488,-97.706822,bus
11212_metric_and_braker,30.391795,-97.708785,bus
metric_and_boyer,30.3836,-97.71304,bus
1907_mearns_meadow_and_little_pebble,30.38291,-97.7111,bus
1611_mearns_meadow_and_quail_valley,30.37867,-97.70659,bus
1601_rutland_and_mountain_quail,30.371209,-97.709678,bus
1129_rundberg_and_quail_wood,30.366365,-97.70407,bus
rundberg_and_collinfield,30.365154,-97.701513,bus
831_rundberg_and_lamar_(near_side),30.3637,-97.69848,bus
rundberg_and_slayton,30.361569,-97.694541,bus
6600_silvermine_and_sh_71,30.246587,-97.888607,bus
oak_hill_plaza,30.234966,-97.87694,bus
517_lavaca_and_6th,30.268613,-97.745114,bus
austin_history_center_station_(nb),30.27042,-97.74444,bus
austin_history_center_station_(sb),30.271057,-97.745655,bus
500_guadalupe_and_5th,30.268253,-97.74669,bus
guadalupe_and_4th,30.267331,-97.747037,bus
6132_us_290_and_parkwood,30.235662,-97.855267,bus
fenton_and_scenic_brook,30.235646,-97.898749,bus
5500_s_1st_and_stassney,30.208753,-97.78142,bus
s._1st_and_mulberry,30.193782,-97.790034,bus
7230_s_1st_and_meadow_lea,30.190183,-97.79057,bus
7816_s_1st_and_dittmar,30.184112,-97.792603,bus
8116_s_1st_and_mairo,30.181296,-97.794775,bus
8201_s_1st_and_mairo,30.180906,-97.794841,bus
7301_s_1st_and_meadow_lea,30.189842,-97.790405,bus
6907_s_1st_and_thelma,30.194695,-97.78927,bus
6611_1st_and_william_cannon,30.197336,-97.787836,bus
5603_s_1st_and_stassney,30.20827,-97.781507,bus
lavaca_and_4th,30.266689,-97.745863,bus
3608_menchaca_and_valley_view,30.235223,-97.784979,bus
seminary_ridge_and_manassas,30.198811,-97.81952,bus
seminary_ridge_and_shiloh,30.195669,-97.821554,bus
seminary_ridge_and_sweet_clover,30.1925,-97.823745,bus
guidepost_and_huebinger_pass,30.188355,-97.827991,bus
curlew_and_guidepost,30.188517,-97.829121,bus
9412_curlew_and_crownspoint,30.183032,-97.832409,bus
9614_curlew_and_monarch,30.180475,-97.833345,bus
slaughter_and_gail,30.176005,-97.831107,bus
2617_slaughter_and_curlew,30.17668,-97.83369,bus
9901_curlew_and_slaughter,30.177129,-97.833854,bus
curlew_and_crownspoint,30.183117,-97.832175,bus
guidepost_and_marsh,30.188075,-97.827667,bus
8609_leo_and_davis,30.190177,-97.825412,bus
8503_seminary_ridge_and_cameron_loop,30.19154,-97.824587,bus
7703_manassas_and_whispering_oaks,30.199565,-97.820124,bus
7203_west_gate_and_bryonhall,30.204834,-97.816514,bus
6905_west_gate_and_william_cannon,30.206976,-97.815418,bus
menchaca_and_william_cannon_ne_corner,30.203378,-97.806692,bus
9828_great_hills_and_research,30.394273,-97.748666,bus
pavilion_park_and_ride,30.426817,-97.757476,bus
9829_great_hills_and_jollyville,30.394037,-97.74835,bus
capitol_station_(sb),30.275022,-97.744169,bus
acc_northridge,30.400818,-97.703014,bus
burnet_and_mopac,30.402716,-97.717565,bus
11100_burnet_and_kramer,30.395964,-97.72032,bus
810_dean_keeton_and_hampton,30.289184,-97.730013,bus
500_martin_luther_king_and_red_river,30.279307,-97.73295,bus
vic_mathias_and_auditorium_shores_(sb),30.258767,-97.7487,bus
vic_mathias_and_auditorium_shores_(nb),30.259459,-97.748994,bus
m_l_king_and_trinity_(midblock),30.279262,-97.733535,bus
21st_and_whitis_(midblock),30.283844,-97.741124,bus
500_pleasant_valley_and_5th,30.257219,-97.710922,bus
east_austin_multi-center,30.259425,-97.728034,bus
1117_cesar_chavez_and_waller,30.259919,-97.732856,bus
rundberg_station_(nb),30.362617,-97.697133,bus
park_and_crestview_jonestown,30.492932,-97.92296,bus
8032_bar_k_ranch_(lago_vista_hs),30.48075,-97.978271,bus
crossbow_and_paseo_de_vaca,30.47157,-97.9911,bus
8033_bar_k_ranch_(lago_vista_hs),30.480668,-97.978167,bus
5887_thunderbird_and_dawn,30.453482,-97.987134,bus
park_and_crestview_jonestown,30.492835,-97.92283,bus
bee_street_and_main_street,30.502724,-97.914549,bus
1703_12th_and_leona,30.273472,-97.721367,bus
cherrywood_and_edgewood,30.28781,-97.716078,bus
3719_cherrywood_and_38th_half,30.29149,-97.71368,bus
6717_cameron_and_athletic,30.32283,-97.69413,bus
7068_cameron_and_st_johns,30.325799,-97.692672,bus
514_st_johns_and_guadalupe,30.337813,-97.714297,bus
6904_airport_and_lamar,30.336206,-97.718248,bus
7209_lamar_and_st_johns,30.339477,-97.717637,bus
601_st_johns_and_guadalupe,30.33781,-97.714621,bus
1011_st_johns_and_bethune,30.3301,-97.69847,bus
7925_rockwood_and_ashdale,30.360488,-97.735877,bus
3400_lamar_and_34th,30.30282,-97.744768,bus
801_william_cannon_and_cooper,30.197943,-97.790054,bus
701_william_cannon_and_1st,30.197073,-97.788053,bus
slaughter_and_united_kingdom,30.174099,-97.809607,bus
slaughter_and_texas_oaks,30.173995,-97.814789,bus
1312_slaughter_and_bilbrook,30.173971,-97.816864,bus
2107_slaughter_and_riddle,30.173996,-97.826877,bus
1401_slaughter_and_bilbrook,30.173696,-97.816422,bus
1213_slaughter_and_david_moore,30.173729,-97.81402,bus
1001_slaughter_and_united_kingdom,30.173798,-97.808881,bus
braker_and_swearingen,30.387659,-97.69841,bus
1612_braker_and_bittern_hollow,30.389344,-97.701332,bus
1900_braker_and_metric,30.391553,-97.706104,bus
braker_and_ibm,30.392667,-97.725958,bus
10050_great_hills_and_research,30.393703,-97.743884,bus
4001_braker_and_stonelake,30.397316,-97.736242,bus
braker_and_burnet_sw_corner,30.391127,-97.722228,bus
2001_braker_and_metric,30.392385,-97.708773,bus
1613_braker_and_bittern_hollow,30.389101,-97.701391,bus
braker_and_milbanks,30.387124,-97.697959,bus
1624_ohlen_and_payton_gin,30.36371,-97.71609,bus
metric_and_sunhillow,30.399286,-97.703643,bus
metric_and_lamplight,30.410866,-97.695393,bus
2501_parmer_and_tomanet,30.418592,-97.701867,bus
burnet_and_ashdale,30.358333,-97.730386,bus
burnet_and_teakwood,30.360508,-97.729588,bus
9037_lamar_and_cooper,30.360265,-97.698477,bus
11213_lamar_and_braker,30.38168,-97.686359,bus
315_braker_and_hornsby,30.379968,-97.6833,bus
751_braker_and_middle_fiskville,30.37763,-97.678405,bus
833_braker_and_joseph_clayton,30.376193,-97.674267,bus
11819_shropshire_and_rotherham,30.378569,-97.659881,bus
shropshire_and_tobler,30.380906,-97.661208,bus
thompkins_and_tuffit,30.384103,-97.66232,bus
thompkins_and_peggotty,30.387545,-97.660983,bus
12215_thompkins_and_yager,30.389819,-97.65961,bus
stassney_and_hummingbird,30.207126,-97.77859,bus
1026_stassney_and_emerald_forest,30.210778,-97.786836,bus
1400_stassney_and_radam,30.212318,-97.790956,bus
stassney_and_cork_path,30.217002,-97.799908,bus
2400_stassney_and_fernview,30.218327,-97.803096,bus
west_gate_and_indio,30.222838,-97.805563,bus
2313_stassney_and_fernview,30.21814,-97.80326,bus
2035_stassney_and_mencheca_(ns),30.216159,-97.799017,bus
1701_stassney_and_rose_hill,30.213644,-97.794264,bus
1401_stassney_and_radam,30.212061,-97.790959,bus
1101_stassney_and_emerald_forest,30.210625,-97.787259,bus
405_w_stassney_and_hummingbird,30.207058,-97.778967,bus
2301_ohlen_and_bowling_green,30.362571,-97.728237,bus
ohlen_and_contour,30.36282,-97.71887,bus
1649_ohlen_and_research,30.36357,-97.71592,bus
northgate_and_rundberg,30.371518,-97.715819,bus
rundberg_and_hunters_trace,30.368873,-97.710057,bus
parkfield_and_rundberg,30.36738,-97.70647,bus
1403_rundberg_and_marlborough,30.351563,-97.677494,bus
rundberg_and_cameron,30.349892,-97.676412,bus
9100_cameron_and_rundberg,30.347161,-97.677226,bus
cameron_and_ferguson,30.347063,-97.677003,bus
rundberg_and_aberdeen,30.35278,-97.679102,bus
400_rundberg_and_slayton,30.361759,-97.694423,bus
832_rundberg_and_lamar,30.363939,-97.698486,bus
rundberg_and_mearns_meadow,30.364972,-97.700675,bus
1130_rundberg_and_quail_wood,30.36657,-97.70404,bus
rundberg_and_mountain_quail,30.369254,-97.710359,bus
9120_northgate_and_rundberg,30.371705,-97.715859,bus
2306_ohlen_and_bowling_green,30.362828,-97.72843,bus
8118_burnet_and_steck,30.360468,-97.729812,bus
200_william_cannon_and_starstreak,30.193894,-97.780466,bus
william_cannon_and_sunstrip,30.19479,-97.78349,bus
william_cannon_and_1st,30.197385,-97.788022,bus
120_william_cannon_and_mount_carrell,30.199561,-97.795776,bus
william_cannon_and_woodhue,30.200741,-97.79945,bus
1900_william_cannon_and_cannonleague,30.202551,-97.80479,bus
william_cannon_and_shier,30.203522,-97.808472,bus
2810_william_cannon_and_deaton_hill,30.20817,-97.817734,bus
william_cannon_and_stage_coach,30.211536,-97.825217,bus
3316_william_cannon_and_lost_valley,30.212637,-97.827439,bus
7000_brodie_and_bannockburn,30.213001,-97.83105,bus
7600_brodie_and_harpers_ferry,30.207183,-97.834986,bus
3706_eskew_and_croftwood,30.205019,-97.840085,bus
3910_eskew_and_wakefield,30.205872,-97.843088,bus
4200_eskew_and_mauai,30.207821,-97.846452,bus
4408_eskew_and_copano,30.209422,-97.848776,bus
convict_hill_and_brush_country,30.217449,-97.846951,bus
5616_convict_hill_and_wagon_train,30.222453,-97.861693,bus
convict_hill_and_john_blocker,30.223818,-97.864469,bus
5801_convict_hill_and_cannon_mountain,30.223318,-97.863788,bus
5701_convict_hill_and_wagon_train,30.222491,-97.862056,bus
5401_convict_hill_and_beckett,30.220475,-97.85798,bus
7704_copano_and_copperas,30.213341,-97.850551,bus
7814_copano_and_sarasota,30.210949,-97.84958,bus
4403_eskew_and_copano,30.209294,-97.848453,bus
eskew_and_mauai,30.207733,-97.846601,bus
3911_eskew_and_tree_house,30.205755,-97.843159,bus
3709_eskew_and_croftwood,30.204892,-97.840165,bus
7613_brodie_and_harpers_ferry,30.206736,-97.834965,bus
7201_brodie_and_convict_hill,30.211188,-97.831853,bus
3421_william_cannon_and_brodie,30.213229,-97.829481,bus
3207_william_cannon_and_stagecoach,30.210944,-97.82455,bus
2701_william_cannon_and_west_gate,30.207197,-97.815778,bus
1945_william_cannon_and_menchaca,30.202716,-97.806233,bus
1401_william_cannon_and_woodhue,30.200295,-97.799002,bus
1107_william_cannon_and_mount_carrell,30.199251,-97.795196,bus
1011_william_cannon_and_emerald_forest,30.199075,-97.793338,bus
401_william_cannon_and_bill_hughes,30.195674,-97.785337,bus
travis_correctional_facility,30.19784,-97.645546,bus
3103_sh_71_and_cheviot,30.205035,-97.642589,bus
2777_sh_71_and_golf_course,30.210895,-97.654067,bus
7200_riverside_and_yellow_jacket,30.221045,-97.69468,bus
6810_riverside_and_frontier_valley,30.222831,-97.698094,bus
6600_riverside_and_vargas,30.224038,-97.700825,bus
montopolis_and_santos,30.22867,-97.700989,bus
1207_montopolis_and_larch,30.232656,-97.698459,bus
911_montopolis_and_cirulo_de_amistad,30.234794,-97.697069,bus
montopolis_and_monsanto,30.238996,-97.694369,bus
821_airport_and_glissman,30.256542,-97.69284,bus
1123_airport_and_springdale,30.26537,-97.69532,bus
1135_airport_and_goodwin,30.26848,-97.69626,bus
oak_springs_nb_(airport_and_oak_springs),30.27388,-97.697907,bus
1835_airport_and_martin_luther_king,30.282339,-97.703722,bus
4335_airport_and_parkwood,30.30041,-97.71246,bus
4613_airport_and_46th,30.305369,-97.71577,bus
4821_airport_and_48th_half,30.308809,-97.715517,bus
huntland_and_airport,30.33044,-97.715281,bus
anderson_and_watson,30.349206,-97.716025,bus
anderson_and_lazy,30.351463,-97.720782,bus
2114_anderson_and_hardy,30.354997,-97.728269,bus
7905_anderson_square_and_anderson,30.350355,-97.716448,bus
8027_anderson_square_and_research,30.352341,-97.715154,bus
4600_airport_and_46th,30.305103,-97.716029,bus
4328_airport_and_crestwood,30.299909,-97.712142,bus
3822_airport_and_38th_half,30.288136,-97.707262,bus
2204_airport_and_manor,30.285561,-97.706075,bus
1900_airport_and_martin_luther_king,30.282694,-97.704222,bus
1400_airport_and_14th_half,30.279033,-97.701939,bus
1198_airport_and_12th,30.276489,-97.700213,bus
1144_airport_and_oak_springs,30.27252,-97.69775,bus
1134_airport_and_goodwin,30.26833,-97.69643,bus
airport_and_shady_lane,30.25936,-97.69377,bus
760_airport_and_glissman,30.25446,-97.6928,bus
302_montopolis_and_del_monte,30.242008,-97.692486,bus
montopolis_and_walker,30.238732,-97.694736,bus
900_montopolis_and_felix,30.235454,-97.696831,bus
1412_montopolis_and_marigold,30.229409,-97.700695,bus
1814_montopolis_and_kasper,30.225821,-97.702985,bus
6217_riverside_and_montopolis,30.224947,-97.703802,bus
6605_riverside_and_vargas,30.223718,-97.700756,bus
6903_riverside_and_maxwell,30.22227,-97.697493,bus
riverside_and_yellow_jacket,30.22077,-97.694749,bus
7343_riverside_and_coriander,30.219999,-97.693331,bus
3320_fm_973_and_sh_71,30.200884,-97.640493,bus
3518_bill_price_and_fm_973,30.1988,-97.642815,bus
2730_7th_and_pleasant_valley,30.260388,-97.710078,bus
victory_and_prather,30.235811,-97.790086,bus
ut_stadium_nb_(san_jacinto_and_23rd),30.28555,-97.733531,bus
1017_camino_la_costa_and_la_posada,30.32551,-97.70152,bus
201_dean_keeton_and_university,30.289534,-97.739302,bus
3600_north_hills_and_village_center,30.351595,-97.756663,bus
4001_speedway_and_40th,30.303334,-97.731711,bus
6th_and_campbell,30.276005,-97.76454,bus
kermit_and_jasper,30.287388,-97.782369,bus
wickersham_and_elmont,30.233631,-97.720092,bus
disch-falk_field,30.279195,-97.727256,bus
45th_and_bennett,30.303935,-97.717598,bus
